#{"t_start": 1685744597.0285227, "env_id": null}
r,l,t
-31785,128,221.80912
-1058715,515,222.326501
-48666,73,222.400939
-651,87,222.495691
-129343,95,222.595959
-138560,277,222.879832
-71431,158,223.046022
-6051896,982,224.003343
10649,47,224.053247
16947,124,224.178473
-100951,113,224.304703
-31956,127,224.448827
-31785,128,224.58603
10815,48,224.637888
-485,88,224.729705
-68987085,3368,228.057447
-33704585,2368,230.339674
-245685,248,230.595554
-245685,248,230.845949
-356985,288,231.149388
-356985,288,231.431792
-14708,166,231.599344
10654,47,231.650208
-83085,168,231.820752
-8189,166,231.990299
-485,88,232.082054
-485,88,232.170382
-136929,198,232.372439
-123684,106,232.477195
10649,47,232.523069
-8965,165,232.685665
-163384,147,232.836825
-132346,244,233.085256
-460577,363,233.438286
10654,47,233.490174
-1636880,600,234.080452
-83251,167,234.252712
-639585,368,234.614496
-31785,128,234.744152
-304674,193,234.938632
-651,87,235.028406
-304435,193,235.22387
10649,47,235.273737
-13088,165,235.435304
-739560,353,235.784238
-78315,106,235.897934
24212,84,235.984734
-646,87,236.074982
-31785,128,236.208185
-154385,208,236.416499
10815,48,236.467363
-356985,288,236.760551
-16852485,1688,238.421789
10815,48,238.47764
10815,48,238.528504
10815,48,238.576376
10815,48,238.629235
10815,48,238.679099
-109067,100,238.781828
10649,47,238.836653
10815,48,238.886547
10815,48,238.937347
10815,48,238.987213
-1396000,563,239.536383
-2097581,661,240.180228
10644,47,240.228074
-1525378,535,240.752761
-327133,134,240.892449
-4931,124,241.023202
10649,47,241.082072
-485,88,241.176384
-218557,285,241.462618
-2491898,625,242.088512
-330492,258,242.348226
10815,48,242.40009
-485,88,242.497834
-639585,368,242.861092
-1101261,558,243.408622
-31936,127,243.544259
-117720,227,243.776239
-75313,119,243.90293
-245851,247,244.151067
16499,126,244.284244
-651,87,244.376561
-485,88,244.472304
-420352,315,244.781479
-141530,146,244.936065
10649,47,244.992916
10815,48,245.04278
-485,88,245.135532
10815,48,245.183404
-31785,128,245.319509
-7747032,1199,246.496804
10649,47,246.551655
-873649,509,247.046818
-697563,429,247.478266
-164471,120,247.60201
10644,47,247.650032
10815,48,247.700897
-137376,180,247.887501
1313,73,247.964294
-113683,222,248.190689
-656,87,248.282444
-485,88,248.376194
10815,48,248.42507
10815,48,248.472934
-137485,114,248.587628
-66180,96,248.685367
-5780556,1007,249.672316
25499,85,249.764074
-218454,292,250.062275
-2865405,486,250.548049
-651,87,250.638806
-1896374,640,251.298726
-485,88,251.394476
-485,88,251.485205
-4426485,888,252.390459
-356985,288,252.681256
-485,88,252.770022
-317195,325,253.102131
-485,88,253.194881
10815,48,253.247743
-578712,191,253.44325
-1156890,518,253.956086
-558084,317,254.278796
-651,87,254.368555
-5183637,1050,255.389647
-7865751,1167,256.531795
10815,48,256.583656
-193379885,5608,262.143094
-545188,389,262.534209
-7344692,1164,263.688871
-1145971,473,264.166236
24897,84,264.254993
-811051,407,264.653087
10815,48,264.707941
-639585,368,265.087925
-5309085,968,266.051515
-57847985,3088,269.123085
-22140285,1928,271.038777
-154385,208,271.270157
-5516140,994,272.254864
-3633829,871,273.12766
-959812,405,273.542174
25631,85,273.632931
10649,47,273.685788
-456449,276,273.968198
-651,87,274.062507
10815,48,274.112373
10815,48,274.16723
-9028185,1248,275.40156
25395,84,275.497843
-40493241,2629,278.090413
-154385,208,278.309894
-23117,73,278.390512
-1696251,567,278.971685
-154385,208,279.178131
10815,48,279.231961
10815,48,279.280858
91619,176,279.464372
-1967556,607,280.082775
-1020270,372,280.453355
-25428,159,280.623899
10659,47,280.674763
-690512,260,280.94504
10649,47,281.00189
-6539975,1117,282.136653
-636,87,282.2314
-14100933,1597,283.811904
-614197,382,284.207848
10829,48,284.2637
1783,79,284.352432
-332302,152,284.517582
-69143,198,284.720103
-6691026,1123,285.847817
-291810,298,286.152566
10644,47,286.20343
10815,48,286.258285
-31785,128,286.389964
-154385,208,286.599883
-321906,240,286.847973
-656,87,286.94528
-154385,208,287.156248
-485,88,287.25399
-603113,404,287.662896
10649,47,287.713755
10815,48,287.764626
-122186,97,287.866351
10644,47,287.917776
-31785,128,288.054528
-31785,128,288.189202
-19314205,1837,290.040151
10815,48,290.091014
-58902400,3151,293.273101
-783705,219,293.498633
10815,48,293.551493
-1967385,608,294.163857
10815,48,294.218709
-1535319,598,294.823015
-9657908,1492,296.321218
10649,47,296.376071
-31785,128,296.508717
10815,48,296.560575
-5635168,1040,297.60794
-462085,168,297.785064
10815,48,297.836929
-83085,168,298.016447
-23905,116,298.141113
-41032551,2607,300.756351
-12284685,1448,302.242692
-2901285,728,302.998806
10815,48,303.05366
10815,48,303.108515
-27738,77,303.189303
-72368,114,303.313971
-127042650,4561,307.900729
-356985,288,308.196944
-1279751,438,308.660293
-2180119,677,309.345495
-753994,394,309.762378
-20977607,1905,311.717108
-34119,165,311.901645
-154385,208,312.12318
-12005,164,312.304438
-6583715,1104,313.425263
-10922251,1367,314.81075
-1967385,608,315.434242
-8714970,1246,316.704041
-154385,208,316.924586
10815,48,316.981437
10815,48,317.034289
10815,48,317.088147
19861,120,317.215809
-31951,127,317.353436
-83085,168,317.526976
-27787,77,317.609755
-1089584,401,318.031272
-603487,364,318.40828
-1213651,487,318.908506
-228991,213,319.138889
-651,87,319.233636
10815,48,319.285497
-485,88,319.378256
-1262748,391,319.780411
-17683951,1727,321.541753
-180017,193,321.742319
-1213651,487,322.259527
-21992773,1913,324.198511
10649,47,324.252339
10815,48,324.303232
10815,48,324.35609
-1444785,528,324.909672
-485,88,325.004451
-330273,270,325.288352
41558,116,325.417963
10649,47,325.469827
25020,85,325.559558
-1002351,447,326.024317
-488285,328,326.365462
-356985,288,326.668762
10815,48,326.724613
-2147513,712,327.471623
-31936,127,327.612253
-1002185,448,328.082055
-329240,193,328.283546
-3883595,836,329.151791
-4857951,927,330.100909
-865420,453,330.569656
-651,87,330.668392
-600160,402,331.07793
16676,126,331.214596
10815,48,331.269447
-485,88,331.365759
-19188253,1752,333.161524
-105521,74,333.241309
10644,47,333.301149
-314164,319,333.635256
-152004,219,333.866638
-105266,192,334.074738
-169902051,5275,339.482681
-651,87,339.580452
-1809567,547,340.146503
-6130698,1073,341.2423
-477361,193,341.454271
-27953,76,341.538046
-811056,407,341.971887
-189107,147,342.134456
24369,85,342.233188
10654,47,342.286606
-245685,248,342.546973
-102175253,4120,346.76482
10815,48,346.821666
-12949,165,346.993205
-93807,98,347.100341
-2901456,727,347.839137
-1148855,485,348.343302
-1385357,558,348.913373
-45922706,2792,351.794942
25190,83,351.890685
-31951,127,352.026325
10815,48,352.081176
10815,48,352.134033
24501,85,352.226818
10654,47,352.281671
10815,48,352.331538
26291,77,352.415349
10649,47,352.465216
-3072669,716,353.226313
-2966994,760,354.021842
10654,47,354.071708
10815,48,354.123697
-457369,266,354.415555
10815,48,354.468433
10815,48,354.521851
10815,48,354.573716
10815,48,354.625575
-331542,325,354.968658
10654,47,355.020521
10815,48,355.075346
10815,48,355.135211
-154385,208,355.361608
10815,48,355.41646
10815,48,355.470347
-261473,193,355.67982
24371,86,355.77559
-646,87,355.872839
10815,48,355.926724
10815,48,355.98357
-60254138,3231,359.298666
10649,47,359.350527
-485,88,359.45026
10815,48,359.501124
-31785,128,359.637759
10815,48,359.690621
-81969,206,359.911592
10815,48,359.967474
-304114,193,360.175948
40198,157,360.345522
-329845,228,360.587407
-4773111,962,361.580322
-60986,106,361.700032
10644,47,361.752891
10815,48,361.80273
-485,88,361.900528
-608825,318,362.230762
-23740879,2027,364.343115
-15249885,1608,366.011879
-890579,426,366.454764
-656,87,366.556518
-2569985,688,367.264828
-3069772,769,368.062699
-83251,167,368.24523
-154385,208,368.473186
-6782985,1088,369.597656
10815,48,369.654502
10815,48,369.707361
10815,48,369.761292
10815,48,369.816175
-205073,205,370.036154
10815,48,370.092005
-709686,335,370.456033
-2830821,791,371.272931
-780036,440,371.737958
-134641,235,371.987291
-245851,247,372.242601
-7815610,1193,373.475208
-31951,127,373.619824
-83085,168,373.80034
-35124,166,373.977865
-69211,144,374.132446
10644,47,374.187335
-62880,205,374.425729
-488451,327,374.771975
-1002185,448,375.248694
-31785,128,375.393307
10815,48,375.451153
-23716554,2037,377.677592
-210541,176,377.866745
-747496,383,378.285008
-10270951,1327,379.673585
-459782,219,379.919571
-140211,107,380.041233
-581564,394,380.469748
10649,47,380.525071
10815,48,380.579924
10815,48,380.639764
10815,48,380.702629
10815,48,380.758017
-2810354,761,381.558391
-3399309,789,382.398089
10664,47,382.453453
10815,48,382.526321
10815,48,382.580177
10815,48,382.642573
-485,88,382.742341
10815,48,382.803008
-2243,151,382.974585
-108167,229,383.234447
10649,47,383.298052
-2173228,564,383.901607
-63248939,3253,387.394972
-3851,47,387.45136
-644285,388,387.874579
-1013764,482,388.391326
-1967385,608,389.048057
-212621,287,389.348413
-31785,128,389.503575
-350945,199,389.737014
-65704651,3287,393.197394
10815,48,393.249288
25411,85,393.346591
10649,47,393.407427
-485,88,393.5152
10815,48,393.569619
10815,48,393.630464
-31785,128,393.781974
-488285,328,394.136656
-154385,208,394.355112
-31785,128,394.507248
10815,48,394.567343
-168349,254,394.852688
10644,47,394.90455
-1831454,668,395.620971
-776054,444,396.128768
-224904231,6068,402.554462
-839332,487,403.096641
-488451,327,403.465749
-485,88,403.577016
10815,48,403.63786
10815,48,403.698725
-1183576,557,404.294574
-70551,158,404.478118
-11799,163,404.665678
10649,47,404.725247
-1002185,448,405.215646
-124681,258,405.506997
-1967536,607,406.15334
10815,48,406.217232
-68156,113,406.346839
10649,47,406.403689
25235,85,406.510098
-1174643,253,406.791929
-357151,287,407.120588
-31785,128,407.275149
-31785,128,407.429214
-31785,128,407.581931
10815,48,407.639776
10815,48,407.700215
10815,48,407.759523
10815,48,407.814381
25472,86,407.920126
10649,47,407.987949
20303,115,408.118782
10649,47,408.178619
10815,48,408.233533
10815,48,408.290889
-717636,335,408.672272
-83071,168,408.859777
-31785,128,409.010005
-806747,394,409.427676
-31951,127,409.579872
-1384660,562,410.191554
-293685,234,410.44654
-5674079,1059,411.571202
-23283,72,411.654974
-1319637,478,412.175837
-4555,124,412.315038
-154551,207,412.551066
-245685,248,412.835876
-83085,168,413.02493
-165290,190,413.235991
10664,47,413.292867
-75551,168,413.486414
-639756,367,413.886616
-83085,168,414.089114
1655,117,414.229307
10644,47,414.290163
10815,48,414.349039
-31785,128,414.499146
-68131,194,414.722385
-304690,227,414.982921
-154551,207,415.214303
-245685,248,415.484652
10815,48,415.549984
10815,48,415.613814
-485,88,415.713552
-937830,504,416.246977
10649,47,416.313801
10815,48,416.370676
-165862,222,416.620169
-656,87,416.7245
1881,79,416.815327
10644,47,416.874385
-327189,324,417.239848
10815,48,417.296993
-597213,404,417.756275
10654,47,417.812125
-127146,247,418.08356
-1002185,448,418.571015
10815,48,418.628233
-76485,74,418.721016
10644,47,418.772907
-154385,208,419.012967
10815,48,419.073473
-1288981,486,419.603155
10664,47,419.657011
10815,48,419.713455
42632,118,419.849787
-535891,232,420.111914
10649,47,420.171754
-31785,128,420.314535
-2233480,685,421.057842
-2084598,646,421.761915
10815,48,421.822755
-377783,271,422.12605
10649,47,422.184893
-154385,208,422.41541
-485,88,422.526246
-154385,208,422.759459
41929,118,422.906449
10649,47,422.961128
10815,48,423.018293
14852,126,423.16359
-30705,205,423.401616
10644,47,423.456475
10815,48,423.51389
10815,48,423.567747
38371,157,423.746163
10649,47,423.803111
10815,48,423.864949
17620,154,424.03811
10644,47,424.08898
-31785,128,424.235147
-3144303,667,424.959206
26694,76,425.051023
-52391,115,425.185663
-490765,364,425.596344
-356985,288,425.906579
25367,85,426.011366
-651,87,426.113094
-29388692,2246,428.493738
-204017,152,428.670268
-651,87,428.779135
-24325,118,428.915369
-83251,167,429.112001
-31785,128,429.269184
10815,48,429.327065
10815,48,429.388895
10815,48,429.442317
-376350,247,429.717221
-31951,127,429.862112
-154385,208,430.103211
26291,77,430.200522
-651,87,430.30481
24419,85,430.409316
-646,87,430.514068
24576,86,430.613801
10654,47,430.671646
10815,48,430.732519
10815,48,430.785378
10815,48,430.841736
-14685,48,430.896591
10815,48,430.952472
10815,48,431.014899
17639,107,431.143557
-171446,96,431.261807
-118942,113,431.397448
10649,47,431.460788
10815,48,431.521877
-31785,128,431.670512
-245685,248,431.951921
10815,48,432.016721
10815,48,432.071602
-1213485,488,432.604804
-641736,405,433.047893
-1967385,608,433.713205
10815,48,433.770085
-31785,128,433.92171
23266,147,434.090178
10649,47,434.144601
-5780385,1008,435.255802
-1332033,476,435.785662
-357156,287,436.112935
-192654,227,436.367954
-83251,167,436.563028
10815,48,436.622864
-356985,288,436.93207
-810885,408,437.387545
-85789,215,437.629494
-83251,167,437.815485
-939903,520,438.374467
10664,47,438.431315
-485,88,438.533149
10815,48,438.593982
-600733,358,438.988298
-76551,73,439.08202
10644,47,439.138896
10815,48,439.193319
10815,48,439.253621
-760117,442,439.744812
106670,210,439.977724
-651,87,440.079977
-938590,494,440.623259
-300519,268,440.927596
-84911,98,441.043723
10649,47,441.098579
10815,48,441.157419
10815,48,441.216292
10815,48,441.272146
-504919,266,441.565979
-1145190,561,442.183536
-62868,204,442.417499
10649,47,442.474349
10815,48,442.532993
10815,48,442.592833
10815,48,442.657661
10815,48,442.712549
10815,48,442.769988
1479,74,442.861744
10649,47,442.920586
-133828,246,443.203225
10654,47,443.269054
26187,73,443.352858
-651,87,443.457609
10815,48,443.515022
-135421,101,443.64069
-1623603,598,444.296155
10649,47,444.350017
10815,48,444.405403
10815,48,444.466268
20979,118,444.60899
-357151,287,444.93553
-452769,363,445.333742
-774364,348,445.723706
-636,87,445.820044
10815,48,445.877888
38014,152,446.057471
10649,47,446.11488
-1216450,526,446.706594
10815,48,446.768458
-2212998,467,447.278952
10649,47,447.334804
10815,48,447.39664
10815,48,447.457482
-11443829,1440,449.020228
10815,48,449.079071
10815,48,449.13891
10815,48,449.196352
10815,48,449.252233
-7292,100,449.376903
10649,47,449.434256
10815,48,449.491106
10815,48,449.549103
-785901,524,450.126872
10664,47,450.178244
10815,48,450.239955
10815,48,450.300815
10815,48,450.361192
10815,48,450.417634
10815,48,450.477508
24337,85,450.577401
-331316,304,450.919331
-76601,73,451.013143
10644,47,451.067997
-93915,100,451.188674
10644,47,451.243287
2495,79,451.34003
10649,47,451.398875
10815,48,451.457259
-749116,389,451.881898
-13623,164,452.089676
10649,47,452.150545
-31785,128,452.301191
10815,48,452.358067
10815,48,452.418476
10815,48,452.470341
10815,48,452.53021
10815,48,452.59005
10815,48,452.653113
-768832,398,453.102307
-218298,283,453.428497
10654,47,453.489369
-129405,244,453.772277
-889750,312,454.131446
10649,47,454.188295
-80888,205,454.422296
10815,48,454.487123
-356985,288,454.815907
10815,48,454.876741
10815,48,454.937578
-485,88,455.042922
24699,86,455.147642
-325450,291,455.465531
24569,85,455.569819
-61902,205,455.804813
10815,48,455.864683
10815,48,455.925521
-89885,182,456.137532
-656,87,456.247778
10815,48,456.308125
10815,48,456.374946
10815,48,456.434785
-13545110,1555,458.120989
10654,47,458.175846
10815,48,458.237681
10815,48,458.30008
-1484763,514,458.869316
10664,47,458.932148
-124286,241,459.213547
10649,47,459.274983
-83232,150,459.449724
-17552,146,459.629373
-674446,363,460.034842
10649,47,460.095679
-1660080,660,460.824365
10664,47,460.887715
10815,48,460.951544
-473838,377,461.370249
-1002336,447,461.866103
-485,88,461.973949
-2816826,760,462.807898
10815,48,462.866769
-1791727,620,463.57584
-216,118,463.721484
1498,76,463.813942
-31956,127,463.966595
-133426,246,464.271269
10654,47,464.331141
26291,77,464.427419
10649,47,464.485294
-33911,107,464.621448
10644,47,464.68827
-60917,205,464.924042
15380,124,465.063925
10654,47,465.123765
10815,48,465.180617
10815,48,465.238494
10815,48,465.293865
10815,48,465.348692
-485,88,465.457459
-26080,125,465.596685
10815,48,465.652536
16387,125,465.798214
10649,47,465.854063
-1685,48,465.911878
10815,48,465.965309
10815,48,466.026015
-130553,245,466.306293
10649,47,466.365137
10815,48,466.422546
-942349,270,466.723408
10649,47,466.78284
10815,48,466.84524
10815,48,466.905073
-31785,128,467.057238
10815,48,467.114086
10815,48,467.176429
10815,48,467.2377
-83085,168,467.430319
-5162353,996,468.519408
-4072870,980,469.574119
-7669748,1191,470.970461
-764347,393,471.417527
10649,47,471.480364
10815,48,471.534256
28324,224,471.808126
10649,47,471.866003
-13416442,1599,473.907356
-246941,335,474.239495
-485,88,474.330253
-2075772,621,474.953589
-31951,127,475.090228
-485,88,475.180979
20419,116,475.297639
10649,47,475.349528
-9962711,1351,476.758763
-656,87,476.858496
-748645,388,477.276379
-31951,127,477.417009
10815,48,477.472855
-83085,168,477.655367
10815,48,477.713217
-15467,150,477.880765
-747218,324,478.22684
-7531,164,478.402371
-59885,204,478.624776
-1002351,447,479.100506
-31785,128,479.247114
-154385,208,479.482484
10815,48,479.536341
-101656,73,479.618126
10649,47,479.672976
10815,48,479.72783
10815,48,479.784677
-2472497,719,480.550631
10649,47,480.612465
10815,48,480.663329
10815,48,480.723169
-199215,153,480.902689
10649,47,480.963526
10815,48,481.019378
-25167,199,481.240788
10815,48,481.298631
-113010,237,481.559936
-917023,443,482.054611
25048,85,482.153348
10649,47,482.2082
-108486,256,482.493439
10644,47,482.551284
-485,88,482.651018
10815,48,482.708865
-5300022,1009,483.808923
10649,47,483.865771
10815,48,483.923619
-600304,404,484.361448
-154546,207,484.594823
-1026593,259,484.890555
-651,87,484.999267
15886,125,485.138891
25245,84,485.237635
10649,47,485.293478
-317146,218,485.533836
10644,47,485.592678
-485,88,485.699393
-48371,147,485.862957
-61670,252,486.157171
-130036,245,486.429444
-488285,328,486.802446
-216975,285,487.113616
-68940,153,487.299122
-83251,167,487.494601
10815,48,487.557427
61,193,487.776841
10644,47,487.832692
10815,48,487.890537
10815,48,487.944394
10815,48,488.001244
10815,48,488.056069
